iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,Vaccination,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
BGD,Asia,Bangladesh,23-12-21,1582368,382,28054,2,9243.54,2.231,1,163.88,0.012,11346696,19624,66.999,0.116,0.0143,,,,,,,,,
BGD,Asia,Bangladesh,24-12-21,1582710,342,28055,1,9245.538,1.998,1,163.886,0.006,11363609,16913,67.099,0.1,0.0154,,,,,,,,,
BGD,Asia,Bangladesh,25-12-21,1582985,275,28056,1,9247.144,1.606,1,163.892,0.006,11377308,13699,67.18,0.081,0.0166,,,,,,,,,
BGD,Asia,Bangladesh,26-12-21,1583253,268,28060,4,9248.71,1.566,1,163.915,0.023,11394380,17072,67.281,0.101,0.0171,,,,,,,,,
BGD,Asia,Bangladesh,27-12-21,1583626,373,28061,1,9250.888,2.179,1,163.921,0.006,11411651,17271,67.383,0.102,0.0184,,,,,,,,,
BGD,Asia,Bangladesh,28-12-21,1584023,397,28062,1,9253.208,2.319,1,163.927,0.006,11430589,18938,67.494,0.112,0.0195,,,,,,,,,
BGD,Asia,Bangladesh,29-12-21,1584518,495,28063,1,9256.099,2.892,1,163.932,0.006,11451503,20914,67.618,0.123,0.0203,,,,,,,,,
BGD,Asia,Bangladesh,30-12-21,1585027,509,28070,7,9259.073,2.973,1,163.973,0.041,11474170,22667,67.752,0.134,0.0209,,,,,,,,,
BGD,Asia,Bangladesh,31-12-21,1585539,512,28072,2,9262.063,2.991,1,163.985,0.012,11492843,18673,67.862,0.11,0.0219,,,,,,,,,
BGD,Asia,Bangladesh,01-01-22,1585909,370,28076,4,9264.225,2.161,1,164.008,0.023,11508057,15214,67.952,0.09,0.0224,,,,,,,,,
BGD,Asia,Bangladesh,02-01-22,1586466,557,28077,1,9267.479,3.254,1,164.014,0.006,11527187,19130,68.065,0.113,0.0242,,,,,,,,,
BGD,Asia,Bangladesh,03-01-22,1587140,674,28081,4,9271.416,3.937,1,164.038,0.023,11547167,19980,68.183,0.118,0.0259,,,,,,,,,
BGD,Asia,Bangladesh,04-01-22,1587915,775,28087,6,9275.943,4.527,1,164.073,0.035,11567005,19838,68.3,0.117,0.0285,,,,,,,,,
BGD,Asia,Bangladesh,05-01-22,1588807,892,28090,3,9281.154,5.211,1,164.09,0.018,11588256,21251,68.425,0.125,0.0314,,,,,,,,,
BGD,Asia,Bangladesh,06-01-22,1589947,1140,28097,7,9287.813,6.659,1,164.131,0.041,11611691,23435,68.564,0.138,0.0358,,,,,,,,,
BGD,Asia,Bangladesh,07-01-22,1591093,1146,28098,1,9294.508,6.694,1,164.137,0.006,11631895,20204,68.683,0.119,0.0399,,,,,,,,,
BGD,Asia,Bangladesh,08-01-22,1592209,1116,28099,1,9301.027,6.519,1,164.143,0.006,11651170,19275,68.797,0.114,0.044,,,,,,,,,
BGD,Asia,Bangladesh,09-01-22,1593700,1491,28102,3,9309.737,8.71,1,164.16,0.018,11673150,21980,68.927,0.13,0.0496,,,,,,,,,
BGD,Asia,Bangladesh,10-01-22,1595931,2231,28105,3,9322.769,13.033,1,164.178,0.018,11699293,26143,69.081,0.154,0.0578,133127379,78256299,54871080,,,77.77,45.71,32.05,
BGD,Asia,Bangladesh,11-01-22,1598389,2458,28107,2,9337.128,14.359,1,164.189,0.012,11726692,27399,69.243,0.162,0.0656,,,,,,,,,
BGD,Asia,Bangladesh,12-01-22,1601305,2916,28111,4,9354.162,17.034,1,164.213,0.023,11751656,24964,69.39,0.147,0.0765,137578252,82052930,55525322,,,80.37,47.93,32.44,
BGD,Asia,Bangladesh,13-01-22,1604664,3359,28123,12,9373.784,19.622,1,164.283,0.07,11779576,27920,69.555,0.165,0.0877,,,,,,,,,
BGD,Asia,Bangladesh,14-01-22,1609042,4378,28129,6,9399.358,25.574,1,164.318,0.035,11809447,29871,69.731,0.176,0.1011,139348004,83486556,55861448,,,81.4,48.77,32.63,
BGD,Asia,Bangladesh,15-01-22,1612489,3447,28136,7,9419.494,20.136,1,164.359,0.041,11833475,24028,69.873,0.142,0.1112,141669487,85287956,56191252,190279,2321483,82.76,49.82,32.82,0.11
BGD,Asia,Bangladesh,16-01-22,1617711,5222,28144,8,9449.999,30.505,1,164.406,0.047,11862780,29305,70.046,0.173,0.1266,144171163,87092079,56481969,597115,2501676,84.22,50.88,32.99,0.35
BGD,Asia,Bangladesh,17-01-22,1624387,6676,28154,10,9488.997,38.998,1,164.464,0.058,11894760,31980,70.235,0.189,0.1456,147090808,89310521,57039215,741072,2919645,85.92,52.17,33.32,0.43
BGD,Asia,Bangladesh,18-01-22,1632794,8407,28164,10,9538.108,49.11,1,164.522,0.058,11929814,35054,70.442,0.207,0.1694,148552776,90391838,57363038,797900,1461968,86.78,52.8,33.51,0.47
BGD,Asia,Bangladesh,19-01-22,1642294,9500,28176,12,9593.603,55.495,1,164.593,0.07,11967644,37830,70.665,0.223,0.1898,149871251,91322538,57675272,873441,1318475,87.55,53.35,33.69,0.51
BGD,Asia,Bangladesh,20-01-22,1653182,10888,28180,4,9657.206,63.603,1,164.616,0.023,12008936,41292,70.909,0.244,0.2115,151390044,92426233,58005259,958552,1518793,88.44,53.99,33.88,0.56
BGD,Asia,Bangladesh,21-01-22,1664616,11434,28192,12,9723.999,66.793,1,164.686,0.07,12049070,40134,71.146,0.237,0.2319,,,,,,,,,
BGD,Asia,Bangladesh,22-01-22,1674230,9614,28209,17,9780.16,56.161,1,164.785,0.099,12083381,34311,71.349,0.203,0.2471,152813421,93403492,58372858,1037071,,89.27,54.56,34.1,0.61
BGD,Asia,Bangladesh,23-01-22,1685136,10906,28223,14,9843.868,63.708,1,164.867,0.082,12118235,34854,71.555,0.206,0.2639,,,,,,,,,
BGD,Asia,Bangladesh,24-01-22,1699964,14828,28238,15,9930.487,86.619,1,164.955,0.088,12164042,45807,71.825,0.27,0.2807,153882479,94015291,58743253,1123935,,89.89,54.92,34.32,0.66
BGD,Asia,Bangladesh,25-01-22,1715997,16033,28256,18,10024.145,93.658,1,165.06,0.105,12213534,49492,72.117,0.292,0.2933,155002117,94703296,59108539,1190282,1119638,90.55,55.32,34.53,0.7
BGD,Asia,Bangladesh,26-01-22,1731524,15527,28273,17,10114.847,90.702,1,165.159,0.099,12262607,49073,72.407,0.29,0.3025,156416604,95440321,59711538,1264745,1414487,91.37,55.75,34.88,0.74
BGD,Asia,Bangladesh,27-01-22,1747331,15807,28288,15,10207.185,92.338,1,165.247,0.088,12312032,49425,72.699,0.292,0.3106,,,,,,,,,
BGD,Asia,Bangladesh,28-01-22,1762771,15440,28308,20,10297.38,90.194,1,165.364,0.117,12358300,46268,72.972,0.273,0.3174,,,,,,,,,
